Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g),Extraction_day,Extraction_time,Protein_to_Carbs_ratio,Carbs_to_Fat_ratio
Mediterranean,Mediterranean Mussel And Chickpea Soup With Fennel And Lemon,Mediterranean,126.24,181.78,55.14,2022-10-16,16:45:50,0.6944658378259434,3.2966993108451215
Mediterranean,Mediterranean Spinach Salad with Tomatoes and Lemon Dressing,Mediterranean,30.9,57.09,92.21,2022-10-16,16:45:50,0.5412506568575932,0.6191302461772042
Mediterranean,"Mediterranean ""Salad Pasta"" (not to be confused with ""Pasta Salad"")",Mediterranean,76.7,349.79,58.29,2022-10-16,16:45:50,0.2192744217959347,6.000857780065192
Mediterranean,"Mediterranean Sausage, Fennel, Canellini Bean And Tomato Gratin",French,55.88,152.46,41.88,2022-10-16,16:45:50,0.3665223665223665,3.640401146131805
Mediterranean,The Ultimate Greek Salad Recipe,Mediterranean,22.26,37.87,138.39,2022-10-16,16:45:50,0.5878003696857672,0.2736469398077896
Mediterranean,Mediterranean Farro Bowl With Lemon-Tahini-Yogurt Dressing,Mediterranean,199.7,837.65,117.79,2022-10-16,16:45:50,0.2384050617799797,7.111384667628831
Mediterranean,"Mediterranean Chopped Salad With Tomatoes, Peppers, Feta, and Basil Recipe",Mediterranean,23.0,39.76,66.29,2022-10-16,16:45:50,0.5784708249496983,0.5997888067581837
Mediterranean,Mediterranean Sweet & Spicy Salad with Greek Vinaigrette Dressing,Mediterranean,33.21,97.68,93.28,2022-10-16,16:45:50,0.33998771498771496,1.0471698113207548
Mediterranean,"Cranberry Sauce with Red Wine, Pomegranate Molasses, and Mediterranean Herbs",American,2.01,361.31,0.63,2022-10-16,16:45:50,0.005563089867426862,573.5079365079365
Mediterranean,Mark Bittman's Grilled Mediterranean Chicken Thighs Recipe,Mediterranean,257.37,20.68,280.46,2022-10-16,16:45:57,12.445357833655706,0.07373600513442202
Mediterranean,Pan-Seared Mediterranean Chicken Burgers with Whipped Feta,Mediterranean,186.01,44.61,155.54,2022-10-16,16:45:57,4.169692893969962,0.28680725215378683
Mediterranean,My Favorite Falafel Sandwich,American,166.85,609.84,248.82,2022-10-16,16:45:57,0.2735963531418077,2.450928381962865
Mediterranean,Grilled Greek-Style Meatloaf with Herbed Potatoes and Grilled Lemon Recipe,Mediterranean,199.9,261.85,240.23,2022-10-16,16:45:57,0.7634141684170326,1.0899970861257962
Mediterranean,Gigante Beans,Caribbean,60.36,137.21,69.17,2022-10-16,16:45:57,0.4399096275781648,1.983663437906607
Mediterranean,Mediterranean chicken and fennel bake with preserved lemon and harissa,Mediterranean,197.25,41.64,247.52,2022-10-16,16:45:57,4.737031700288185,0.16822882999353586
Mediterranean,Mediterranean Vegetable Sandwich with Sundried Tomato Pesto and Fresh Mozzarella,Italian,74.43,233.24,103.37,2022-10-16,16:45:57,0.3191133596295661,2.256360646222308
Mediterranean,Zucchini Pastitsio (Mediterranean Baked Beef and Pasta Casserole) Recipe,Italian,320.52,358.1,388.93,2022-10-16,16:45:57,0.8950572465791677,0.9207312369835189
Mediterranean,Mediterranean Veggie Burgers with Mint-Yogurt Sauce and Carrot Salad,Mediterranean,73.73,218.66,62.93,2022-10-16,16:45:57,0.33719015823653165,3.474654377880184
Mediterranean,"Mediterranean Salad with Artichokes, Penne, and Sun-Dried Tomatoes recipes",Mediterranean,88.87,246.89,65.12,2022-10-16,16:45:57,0.35995787597715584,3.791308353808353
Mediterranean,Mediterranean Flavors: White Bean Spread with Za'atar Recipe,Mediterranean,37.49,123.55,165.87,2022-10-16,16:45:57,0.30343990287333067,0.7448604328691143
Mediterranean,"Mediterranean Chicken, Feta, and Herb Wrap With Stewed Potatoes Recipe",Mediterranean,372.14,112.53,106.82,2022-10-16,16:45:57,3.3070292366480047,1.0534544092866505
Mediterranean,Mediterranean Grilled Tuna Steaks And Sicilian-Style Potato Salad,Mediterranean,192.74,181.7,97.7,2022-10-16,16:45:57,1.0607594936708862,1.8597748208802454
Mediterranean,"Chicken Sausage, Pepper And Onion Stoup With Tomato-Basil Gobble-'Ums",Italian,107.95,347.26,143.44,2022-10-16,16:45:57,0.3108621781950124,2.4209425543781373
Mediterranean,Mediterranean Grilled Whole Snapper with Fennel and a Pernod Butter Sauce,Mediterranean,289.65,60.75,116.53,2022-10-16,16:45:57,4.767901234567901,0.5213249806916673
Mediterranean,"Mediterranean Rotisserie Leg of Lamb with Potatoes, Fennel, and Olives recipes",Mediterranean,269.85,179.15,243.65,2022-10-16,16:45:57,1.506279653921295,0.7352760106710445
Mediterranean,Mediterranean Veggie Burgers with Mint-Yogurt Sauce and Carrot Salad recipes,Mediterranean,78.62,229.63,63.14,2022-10-16,16:45:57,0.34237686713408527,3.636838770985112
Mediterranean,"Mediterranean Squid (calamari) filled with Shellfish, Saffron Risotto and Ink Sauce",Italian,283.8,82.89,71.18,2022-10-16,16:45:57,3.4238146941730006,1.1645125035122224
Mediterranean,"Mediterranean Farro and Green Lentil Bowl with Feta, Olives&Sundried Tomatoes",Mediterranean,95.21,285.36,88.55,2022-10-16,16:45:57,0.33364872441827864,3.2225861095426316
Mediterranean,Bouillabaisse,American,312.48,248.86,205.87,2022-10-16,16:45:57,1.2556457445953548,1.2088211006946132
Mediterranean,"Mediterranean White Beans with Sun Dried Tomatoes, Mushrooms, Garlic and Thyme (vegan, gluten free)",American,96.57,251.63,30.86,2022-10-16,16:46:04,0.383777768946469,8.153920933246921
Mediterranean,Mediterranean Grilled Chicken and Roasted Red Pepper Pizza with Feta and Balsamic Glaze recipes,Mediterranean,133.53,164.18,137.67,2022-10-16,16:46:04,0.8133146546473382,1.1925619234401106
Mediterranean,Mediterranean Citrus Olive Oil Cake With Sweet Basil Drizzle And Candied Olives (Gluten Free),American,22.02,713.9,160.83,2022-10-16,16:46:04,0.030844656114301722,4.4388484735434925
Mediterranean,Tomato and Black Olive Orzo Salad,Mediterranean,100.69,314.24,375.24,2022-10-16,16:46:04,0.3204238798370672,0.8374373734143482
Mediterranean,Chard Stalk Hummus,Mediterranean,30.55,47.32,86.47,2022-10-16,16:46:04,0.6456043956043956,0.5472418179715508
Mediterranean,Minted courgette salad,French,6.54,24.63,28.59,2022-10-16,16:46:04,0.26552984165651644,0.8614900314795383
Mediterranean,Tuscan White Beans,Italian,108.6,291.91,76.37,2022-10-16,16:46:04,0.37203247576307763,3.8223124263454236
Mediterranean,Grilled Lamb and Onion Kabobs with Olive Aioli,Mediterranean,173.7,49.02,219.77,2022-10-16,16:46:04,3.5434516523867803,0.22305137188879284
Mediterranean,Crispy garlic & rosemary slices,French,30.25,260.19,41.96,2022-10-16,16:46:04,0.11626119374303394,6.200905624404195
Mediterranean,Fig & Honey Yogurt,Mediterranean,10.03,47.06,2.83,2022-10-16,16:46:04,0.21313217169570758,16.62897526501767
Mediterranean,"Pork, fennel & chilli meatballs",American,88.07,23.33,134.21,2022-10-16,16:46:04,3.7749678525503643,0.17383205424334994
Mediterranean,Rosemary Pork Chops,American,106.38,3.92,86.73,2022-10-16,16:46:04,27.137755102040817,0.04519774011299435
Mediterranean,"Warm chickpea, chorizo & pepper salad",Mediterranean,104.19,257.47,110.55,2022-10-16,16:46:04,0.4046685050685516,2.3289914066033472
Mediterranean,Tangy roasted peppers,Mediterranean,4.83,23.97,68.51,2022-10-16,16:46:04,0.20150187734668337,0.3498759305210918
Mediterranean,Tortellini with pesto & broccoli,Italian,20.87,51.53,38.62,2022-10-16,16:46:04,0.40500679215990687,1.3342827550491974
Mediterranean,Sticky lemon chicken,American,95.55,33.1,42.2,2022-10-16,16:46:04,2.8867069486404833,0.7843601895734597
Mediterranean,Italian butter beans,Italian,60.18,190.28,21.48,2022-10-16,16:46:04,0.3162707588816481,8.858472998137803
Mediterranean,"Red Potatoes with Olive, Feta, and Mint",Mediterranean,50.1,156.78,113.96,2022-10-16,16:46:04,0.31955606582472257,1.3757458757458758
Mediterranean,Olive-Garlic Deviled Eggs,Italian,51.2,6.31,100.89,2022-10-16,16:46:11,8.114104595879557,0.06254336405986718
Mediterranean,Roasted Chicken Souvlaki,Mediterranean,137.05,4.98,43.18,2022-10-16,16:46:11,27.52008032128514,0.11533117183881428
Mediterranean,Courgette & quinoa-stuffed peppers,Mediterranean,89.99,359.55,50.55,2022-10-16,16:46:11,0.25028507857043525,7.112759643916915
Mediterranean,Chicken & chorizo traybake,Mediterranean,278.51,183.35,259.41,2022-10-16,16:46:11,1.519007362967003,0.7067961913573108
Mediterranean,Gin Mare's Red Tonic,World,0.17,19.3,0.06,2022-10-16,16:46:11,0.008808290155440416,321.6666666666667
Mediterranean,Deli pasta salad,American,77.67,269.73,40.34,2022-10-16,16:46:11,0.2879546212879546,6.6864154685176
Mediterranean,"Flash-fried prawns with chilli, lemon & parsley",Mediterranean,42.29,11.62,30.6,2022-10-16,16:46:11,3.6394148020654047,0.37973856209150325
Mediterranean,Lemon & parsley butter beans,American,58.54,184.62,21.07,2022-10-16,16:46:11,0.3170837395731773,8.762221167536783
Mediterranean,Fig & Ricotta Toast,Mediterranean,11.72,30.74,10.4,2022-10-16,16:46:11,0.3812621990891347,2.9557692307692305
Mediterranean,Baked Hummus,Mediterranean,59.63,73.86,114.77,2022-10-16,16:46:11,0.8073382074194422,0.6435479654962099
Mediterranean,School of Tapas: Catalan cod brandada,Italian,75.66,6.74,405.28,2022-10-16,16:46:11,11.225519287833826,0.01663047769443348
Mediterranean,Spice Route Chicken,Mediterranean,264.82,80.26,249.16,2022-10-16,16:46:11,3.299526538749065,0.32212233103226845
Mediterranean,Roasted Veggie & Hummus Pita Pockets,Mediterranean,13.19,41.15,10.48,2022-10-16,16:46:11,0.32053462940461724,3.926526717557252
Mediterranean,Deli couscous,Mediterranean,85.79,357.52,114.03,2022-10-16,16:46:11,0.23995860371447755,3.135315267911953
Mediterranean,Rosemary roast lamb chops,Mediterranean,147.94,195.26,245.52,2022-10-16,16:46:11,0.7576564580559254,0.7952916259367871
Mediterranean,Endive and Fennel with Tarragon Avgolemono Sauce,Mediterranean,21.32,43.53,24.99,2022-10-16,16:46:11,0.4897771651734436,1.7418967587034815
Mediterranean,Grilled Eggplant with Rosemary,American,7.14,42.74,41.91,2022-10-16,16:46:11,0.16705662143191388,1.0198043426389884
Mediterranean,Honey yogurt cheesecake,American,106.14,420.12,409.12,2022-10-16,16:46:11,0.25264210225649814,1.0268869769260853
Mediterranean,Grilled Fennel-Cumin Lamb Chops,Indian,83.69,3.61,196.71,2022-10-16,16:46:17,23.182825484764543,0.01835188856692593
Mediterranean,Spanish rice & prawn one-pot,Mediterranean,63.01,235.56,37.66,2022-10-16,16:46:17,0.26749023603328237,6.254912373871482
Mediterranean,Tostones with Herbed Salt,Mediterranean,5.0,115.96,433.39,2022-10-16,16:46:17,0.04311831666091756,0.26756501072936617
Mediterranean,Rosemary-Roasted Leg of Lamb,Mediterranean,392.94,4.74,306.31,2022-10-16,16:46:17,82.89873417721519,0.015474519277855767
Mediterranean,Rouille,South American,3.67,20.16,41.82,2022-10-16,16:46:17,0.18204365079365079,0.48206599713055953
Mediterranean,Piedmontese peppers,Mediterranean,46.08,59.35,88.77,2022-10-16,16:46:17,0.7764111204717775,0.668581728061282
Mediterranean,Herbed lamb cutlets with roasted vegetables,French,135.21,68.9,217.87,2022-10-16,16:46:17,1.9624092888243831,0.3162436315233855
Mediterranean,Orange & Black Olive Salad,Mediterranean,7.88,93.25,16.75,2022-10-16,16:46:17,0.08450402144772118,5.567164179104478
Mediterranean,Salmon Steaks with White-Bean and Olive Saute,Mediterranean,243.73,174.96,158.3,2022-10-16,16:46:17,1.3930612711476908,1.105243209096652
Mediterranean,Olive-Topped Orange Slices,American,4.07,47.79,9.58,2022-10-16,16:46:17,0.08516426030550325,4.988517745302714
Mediterranean,Italian-style chicken burger & chips,Nordic,164.68,503.04,109.98,2022-10-16,16:46:17,0.3273695928753181,4.57392253136934
Mediterranean,Vegan Bistro Lunch Box,American,8.25,28.23,8.52,2022-10-16,16:46:17,0.2922422954303932,3.313380281690141
Mediterranean,Roasted pepper salad with capers & pine nuts,South East Asian,8.51,39.76,53.35,2022-10-16,16:46:17,0.21403420523138833,0.7452671040299905
Mediterranean,Cook the Book: Turkish Yogurt Soup with Mint,Middle Eastern,105.69,131.7,55.13,2022-10-16,16:46:17,0.8025056947608201,2.388898966080174
Mediterranean,Garlic-Mint Yogurt Spread Recipe,American,12.97,11.85,8.16,2022-10-16,16:46:17,1.0945147679324896,1.4522058823529411
Mediterranean,Garlicky Escarole,Italian,38.37,116.47,15.47,2022-10-16,16:46:17,0.3294410577831201,7.528765352294764
Mediterranean,"Aubergine, chilli & bacon pasta",Italian,75.33,300.22,104.05,2022-10-16,16:46:17,0.25091599493704614,2.885343584814993
Mediterranean,Lamb Chops with Pistachio Sauce and Vegetable Saute,Mediterranean,177.96,70.81,308.26,2022-10-16,16:46:17,2.513204349668126,0.22970868747161488
Mediterranean,Lamb Chops with Asparagus and Farro,Italian,329.78,282.19,732.29,2022-10-16,16:46:17,1.168645239023353,0.38535279738901257
Mediterranean,Panzanella (Tuscan tomato and bread salad),Italian,6.78,38.12,95.71,2022-10-16,16:46:17,0.17785939139559287,0.39828649043987047
Mediterranean,Cold Pudding with Bulgur Grain,British,49.03,116.12,148.69,2022-10-16,16:46:24,0.4222356183258698,0.7809536619813034
Mediterranean,The Corsican Cocktail Recipe,World,1.75,155.39,0.99,2022-10-16,16:46:24,0.011261985970783192,156.95959595959596
Mediterranean,Roasted Red Pepper and Feta Dip,Mediterranean,33.94,19.35,58.05,2022-10-16,16:46:24,1.7540051679586561,0.33333333333333337
Mediterranean,Spanikopi-taters,American,47.11,182.6,39.28,2022-10-16,16:46:24,0.25799561883899236,4.64867617107943
Mediterranean,"Eggplant, Pepper and Feta-Stuffed Phyllo Boreks",Mediterranean,41.25,170.46,236.04,2022-10-16,16:46:24,0.24199225624780005,0.7221657346212507
Mediterranean,Zucchini Babaghanouj,Mediterranean,18.73,43.96,73.73,2022-10-16,16:46:24,0.42606915377616017,0.5962294859622949
Mediterranean,Pomegranate Martini Recipe,World,0.13,8.42,0.2,2022-10-16,16:46:24,0.015439429928741094,42.099999999999994
Mediterranean,Baked Ham with Rosemary and Sweet Vermouth,American,450.55,176.05,315.42,2022-10-16,16:46:24,2.559216131780744,0.558144695960941
Mediterranean,Vegan Seafood Spelt Pasta,American,54.91,264.71,49.65,2022-10-16,16:46:24,0.20743455101809527,5.33152064451158
Mediterranean,Lemony Orzo with Tuna,Mediterranean,238.42,358.03,140.01,2022-10-16,16:46:24,0.6659218501242913,2.5571744875366047
Mediterranean,Eggplant Dip (Baba Ghanoush),Middle Eastern,29.02,110.85,79.73,2022-10-16,16:46:24,0.2617952187640956,1.3903173209582338
Mediterranean,Slow-Baked Salmon with Lemon and Thyme,Nordic,325.06,11.85,233.29,2022-10-16,16:46:24,27.431223628691985,0.05079514767028162
Mediterranean,Sardine beccafico,Mediterranean,41.45,146.5,53.19,2022-10-16,16:46:24,0.28293515358361776,2.754277119759353
Mediterranean,Crudités with Feta Pistachio Dip,Mediterranean,51.97,44.78,128.17,2022-10-16,16:46:24,1.1605627512282268,0.3493797300460327
Mediterranean,Broccoli with Red Pepper Flakes and Toasted Garlic,British,13.32,25.55,10.61,2022-10-16,16:46:24,0.5213307240704501,2.4081055607917063
Mediterranean,"Tilapia with Arugula, Capers, and Tomatoes",American,48.26,7.99,18.59,2022-10-16,16:46:24,6.0400500625782225,0.42980096826250674
Mediterranean,Tuna with Warm Cucumber and Fennel Salad,Mediterranean,171.33,62.31,88.67,2022-10-16,16:46:24,2.749638902262879,0.7027179429344762
Mediterranean,Spicy Red-Pepper and Eggplant Confit,French,21.97,121.53,221.82,2022-10-16,16:46:31,0.18077840862338515,0.5478766567487152
Mediterranean,Classic Cookbooks: Elizabeth David's Ratatouille Recipe,French,24.77,141.96,38.07,2022-10-16,16:46:31,0.1744857706396168,3.7289204097714737
Mediterranean,Tomato and Cucumber Couscous,Middle Eastern,24.2,112.28,10.19,2022-10-16,16:46:31,0.21553259707873174,11.018645731108931
Mediterranean,Mini Mezze Bento Box,Mediterranean,15.02,35.93,17.64,2022-10-16,16:46:31,0.4180350681881436,2.0368480725623583
Mediterranean,Zucchini Tapenade,Mediterranean,6.94,17.34,55.8,2022-10-16,16:46:31,0.40023068050749716,0.31075268817204305
Mediterranean,Black Olive Tapenade,French,8.37,14.68,92.56,2022-10-16,16:46:31,0.5701634877384196,0.15859982713915297
Mediterranean,Warm Quinoa Salad,Mexican,73.78,249.0,37.79,2022-10-16,16:46:31,0.2963052208835341,6.5890447208256155
Mediterranean,Greek lamb & macaroni bake,Mediterranean,264.91,358.69,202.33,2022-10-16,16:46:31,0.7385486074326021,1.7727969159294221
Mediterranean,Orzo & mozzarella salad,Italian,128.71,282.28,165.42,2022-10-16,16:46:31,0.45596570780785045,1.7064442026357152
Mediterranean,Baked Shrimp with Tomatoes and Feta,Mediterranean,136.89,107.9,60.69,2022-10-16,16:46:31,1.2686746987951805,1.7778876256384908
Mediterranean,"Chicken with ham, spinach & pine nuts",British,530.63,75.37,212.81,2022-10-16,16:46:31,7.040334350537349,0.35416568770264556
Mediterranean,"Mahimahi with Onion, Capers, and Lemon",Mediterranean,129.0,19.34,80.39,2022-10-16,16:46:31,6.670113753877973,0.24057718621719118
Mediterranean,Coney Island Skewered Shrimp,Mediterranean,247.98,23.15,45.62,2022-10-16,16:46:31,10.711879049676027,0.5074528715475669
Mediterranean,Spinach Tabbouleh,Middle Eastern,24.7,97.07,57.77,2022-10-16,16:46:31,0.2544555475430102,1.6802838843690495
Mediterranean,Garbanzo Bean Stew with Escarole,South East Asian,45.16,133.63,14.41,2022-10-16,16:46:31,0.33794806555414203,9.273421235253297
Mediterranean,Greek Kale Salad with Quinoa & Chicken,Mediterranean,63.71,48.83,49.45,2022-10-16,16:46:31,1.3047306983411837,0.9874620829120323
Mediterranean,"Zucchini, Lamb, and Summer Squash with Buttermilk Dill Marinade",American,148.79,57.98,132.77,2022-10-16,16:46:31,2.5662297343911695,0.4366950365293364
Mediterranean,Eggplant & Chickpea Baked Pasta,Italian,59.71,220.29,52.11,2022-10-16,16:46:31,0.271051795360661,4.227403569372481
Mediterranean,"Tomato, Onion, Black Olive, and Feta Fish Packets",Mediterranean,132.3,22.39,74.82,2022-10-16,16:46:37,5.908887896382314,0.2992515370221866
Mediterranean,Mini Lamb Burgers with Pineapple Salsa,Nordic,124.59,154.6,157.35,2022-10-16,16:46:37,0.8058861578266495,0.9825230378137909
Mediterranean,Birds Eye® Greek Veggie & Hummus Wrap,Mediterranean,147.3,594.51,227.82,2022-10-16,16:46:37,0.24776706867840745,2.609560179088754
Mediterranean,White Bean Soup (Fassoulatha),American,114.77,335.39,32.6,2022-10-16,16:46:37,0.34219863442559406,10.28803680981595
Mediterranean,Spanish meatball & butter bean stew,Mediterranean,99.28,150.74,90.43,2022-10-16,16:46:37,0.6586174870638185,1.6669246931328099
Mediterranean,Radicchio and Haricot Vert Salad with Candied Walnuts,American,7.65,76.77,66.46,2022-10-16,16:46:37,0.0996483001172333,1.1551309058080048
Mediterranean,Orange and Cumin Leg of Lamb with Roasted Tomatoes and Garlic Recipe,Mediterranean,607.03,109.27,489.93,2022-10-16,16:46:37,5.555321680241604,0.22303186169452777
Mediterranean,Grilled Radicchio Salad with Gorgonzola and Balsamic Vinaigrette Recipe,Mediterranean,28.47,18.27,87.46,2022-10-16,16:46:37,1.5582922824302134,0.20889549508346675
Mediterranean,Frozen Apricot Soufflé,French,34.52,256.36,177.34,2022-10-16,16:46:37,0.13465439226088313,1.4455847524529153
Mediterranean,Corn on the Cob with Mint-Feta Butter,Mediterranean,74.2,304.9,103.62,2022-10-16,16:46:37,0.24335847818957038,2.942482146303802
Mediterranean,White Bean Salad with Carrots and Tomatoes,South American,51.11,151.17,43.07,2022-10-16,16:46:37,0.33809618310511347,3.509867657302066
Mediterranean,Portobello “Pizza” Margherita,Italian,35.08,46.33,31.2,2022-10-16,16:46:37,0.7571767753075761,1.4849358974358975
Mediterranean,"Pan-Seared Rib-Eye Steaks with Goat Cheese, Caper and Sun-Dried Tomato Butter",American,140.37,3.65,176.65,2022-10-16,16:46:37,38.45753424657534,0.02066232663458817
Mediterranean,"Radicchio with Pine Nuts, Currants, and Aged Balsamic",Mediterranean,5.7,26.33,66.04,2022-10-16,16:46:37,0.21648309912647173,0.39869775893397935
Mediterranean,Roasted Vegetable and Prosciutto Lasagna with Alfredo Sauce,Italian,47.39,131.33,35.18,2022-10-16,16:46:37,0.3608467219980202,3.733086981239341
Mediterranean,Raw Artichoke Salad with Mint and Feta Vinaigrette,Mediterranean,60.95,186.23,85.08,2022-10-16,16:46:37,0.3272834666809859,2.1888810531264693
Mediterranean,Chickpea Spread,Mediterranean,145.6,489.97,274.51,2022-10-16,16:46:37,0.297161050676572,1.7848894393646864
Mediterranean,Tabbouleh With Edamame and Feta,Mediterranean,59.57,180.26,41.17,2022-10-16,16:46:37,0.33046710307333854,4.378430896283701
Mediterranean,Hake with stewed peppers,Eastern Europe,137.59,109.12,90.22,2022-10-16,16:46:37,1.2609054252199414,1.209487918421636
Mediterranean,"Balsamic-Glazed Salmon with Spinach, Olives, and Golden Raisins",Nordic,76.13,94.2,72.1,2022-10-16,16:46:37,0.8081740976645434,1.3065187239944522
Mediterranean,Panzanella,Mediterranean,43.1,237.81,221.51,2022-10-16,16:46:44,0.18123712207224255,1.073585842625615
Mediterranean,"Tabouli Salad with Cucumber, Tomato, Feta, and Olives",Mediterranean,34.78,137.31,79.1,2022-10-16,16:46:44,0.2532954628213531,1.73590391908976
Mediterranean,Tuna Salad,American,82.73,40.17,21.91,2022-10-16,16:46:44,2.0594971371670403,1.833409402099498
Mediterranean,Roasted Fish Catalan,Mediterranean,96.52,32.82,20.63,2022-10-16,16:46:44,2.9408897014015842,1.590887057682986
Mediterranean,Grilled Peaches with Franklin's Teleme,Mediterranean,30.57,69.51,46.1,2022-10-16,16:46:44,0.4397928355632283,1.5078091106290674
Mediterranean,Lemon and Mint Seafood Skewers with Tabbouleh,Middle Eastern,132.09,144.52,19.92,2022-10-16,16:46:44,0.9139911430943813,7.255020080321285
Mediterranean,Easy Shrimp Skillet,Mediterranean,63.81,178.34,52.16,2022-10-16,16:46:44,0.35779970842211506,3.41909509202454
Mediterranean,Chicken with Cherry Tomato and Olive Topping,American,155.25,10.07,31.41,2022-10-16,16:46:44,15.41708043694141,0.32059853549824896
Mediterranean,PointsPlus Bulgur Pilaf with Pistachios and Raisins,Mediterranean,29.87,171.54,36.44,2022-10-16,16:46:44,0.17412848315261747,4.707464324917673
Mediterranean,Greek Layer Dip,Mediterranean,86.52,207.99,53.49,2022-10-16,16:46:44,0.4159815375739218,3.8883903533370723
Mediterranean,Niçoise toasts,French,50.13,177.58,60.1,2022-10-16,16:46:44,0.28229530352517174,2.9547420965058238
Mediterranean,Cat Cora's Olive Oil Chocolate Cake,American,72.74,336.95,148.19,2022-10-16,16:46:44,0.2158777266656774,2.27377015992982
Mediterranean,Lentil Stew with Spinach and Potatoes,Middle Eastern,60.81,189.87,30.64,2022-10-16,16:46:44,0.32027176489176806,6.1968015665796345
Mediterranean,Skewered Greek Meatballs,Mediterranean,176.19,29.61,218.5,2022-10-16,16:46:44,5.950354609929078,0.13551487414187643
Mediterranean,Fava Beans and Orzo Salad,Mediterranean,94.19,276.06,53.22,2022-10-16,16:46:44,0.3411939433456495,5.187147688838783
Mediterranean,"Braised Chicken With Artichokes, Olives, and Lemon",Mediterranean,241.76,159.0,214.7,2022-10-16,16:46:44,1.520503144654088,0.7405682347461575
Mediterranean,Pan-Fried Tomatoes with a Cornmeal Crust,American,12.46,92.77,74.97,2022-10-16,16:46:51,0.13431066077395712,1.2374283046551955
Mediterranean,Spicy Brussels Sprouts with Fried Capers,Italian,36.59,89.88,76.79,2022-10-16,16:46:51,0.40709835336003564,1.170464904284412
Mediterranean,Grilled Lamb Meatballs,Middle Eastern,84.91,25.57,138.48,2022-10-16,16:46:51,3.320688306609308,0.1846476025418833
Mediterranean,Honey-Glazed Doughnuts with Raisins and Pine Nuts,American,55.5,750.0,46.32,2022-10-16,16:46:51,0.074,16.191709844559586
Mediterranean,"Onion, Pepper & Feta Quiche",Mediterranean,60.01,160.48,149.63,2022-10-16,16:46:51,0.3739406779661017,1.0725121967519882
Mediterranean,Greek Vegetarian Stuffed Zucchini,Mediterranean,32.34,92.2,39.11,2022-10-16,16:46:51,0.35075921908893715,2.357453336742521
Mediterranean,Cook the Book: Pita Bread,Mediterranean,44.66,319.61,58.39,2022-10-16,16:46:51,0.13973279934920682,5.4737112519267
Mediterranean,Salmon with salsa verde,Nordic,357.97,189.46,315.0,2022-10-16,16:46:51,1.8894225694077906,0.6014603174603175
Mediterranean,Moutabal,Mediterranean,34.92,112.17,24.8,2022-10-16,16:46:51,0.3113131853436748,4.5229838709677415
Mediterranean,Sea bass & seafood Italian one-pot,American,163.9,50.07,45.18,2022-10-16,16:46:51,3.273417215897743,1.1082337317397077
Mediterranean,Fattoush with Yogurt-Tahini Dressing,Mediterranean,22.88,49.4,26.34,2022-10-16,16:46:51,0.4631578947368421,1.8754745634016705
Mediterranean,"Roasted Red Pepper, Spinach & Feta Penne Pasta",Mediterranean,79.14,306.42,84.84,2022-10-16,16:46:51,0.258272958684159,3.6117397454031117
Mediterranean,Grilled Chicken with Rustic Mustard Cream,American,154.38,6.93,54.97,2022-10-16,16:46:51,22.27705627705628,0.12606876478078952
Mediterranean,Orzo Olive Salad,Mediterranean,35.83,141.46,70.35,2022-10-16,16:46:51,0.25328714831047644,2.010803127221038
Mediterranean,Moroccan Ratatouille,Middle Eastern,28.14,151.73,41.51,2022-10-16,16:46:51,0.1854610162789165,3.655263791857384
Mediterranean,Vegetarian Mezze Lunch to Go,Mediterranean,31.83,50.32,56.31,2022-10-16,16:46:51,0.6325516693163752,0.8936245782276683
Mediterranean,Tuna and Olive Salad Sandwich,Mediterranean,132.98,167.73,110.4,2022-10-16,16:46:51,0.7928217969355512,1.5192934782608694
Mediterranean,Hamburger Imbottiti (Stuffed Hamburgers),American,146.05,23.09,175.75,2022-10-16,16:46:51,6.325249025552187,0.13137980085348505
Mediterranean,Grilled Squid With Olive Oil and Lemon Recipe,Mediterranean,71.04,15.83,20.36,2022-10-16,16:46:57,4.487681617182565,0.7775049115913556
Mediterranean,Corn and Fregola with Grilled Halloumi Cheese,Italian,74.43,272.88,137.59,2022-10-16,16:46:57,0.2727572559366755,1.9832836688712843
Mediterranean,Greek Roasted Fish with Vegetables,Mediterranean,146.81,132.48,117.38,2022-10-16,16:46:57,1.108167270531401,1.1286420173794514
Mediterranean,Spiced Silverbeet and Pumpkin Hash,American,20.99,88.57,107.25,2022-10-16,16:46:57,0.23698769334989275,0.8258275058275057
Mediterranean,Greek Chicken Sheet Pan Dinner with Green Beans and Feta,Mediterranean,247.52,176.44,55.68,2022-10-16,16:46:57,1.4028564951258218,3.1688218390804597
Mediterranean,Mykonos Pork Roast with Tzatziki Sauce,Mediterranean,347.08,35.21,183.42,2022-10-16,16:46:57,9.857426867367225,0.19196379893141427
Mediterranean,Salmon with Roasted Red Pepper Quinoa Salad,Nordic,139.98,98.53,138.01,2022-10-16,16:46:57,1.4206840556175784,0.7139337729150063
Mediterranean,Greek Stuffed Portobello Mushrooms,Mediterranean,17.61,26.48,54.76,2022-10-16,16:46:57,0.6650302114803625,0.4835646457268079
Mediterranean,Ratatouille,French,10.97,56.46,56.84,2022-10-16,16:46:57,0.1942968473255402,0.9933145672061928
Mediterranean,Cheesy Greek-Style Baked Quinoa,Mediterranean,73.56,143.19,89.34,2022-10-16,16:46:57,0.5137230253509324,1.6027535258562793
